Make,Model,Build Year,Engine Size,Transmission,Mileage [km],Fuel,Fuel efficiency,Price [EUR]
BMW,3 Series,2016,3,Semi-Auto,69858,Diesel,51.4,17995
BMW,X2,2019,2,Semi-Auto,8013,Diesel,52.3,24995
BMW,X6,2018,3,Semi-Auto,28158,Diesel,40.9,36555
BMW,4 Series,2020,2,Semi-Auto,16,Petrol,48.7,29500
BMW,3 Series,2019,2,Automatic,17376,Diesel,52.3,28888
BMW,3 Series,2019,2,Semi-Auto,12447,Hybrid,8.8,33699
BMW,X3,2019,3,Semi-Auto,8936,Petrol,34.5,43500
BMW,5 Series,2019,2,Automatic,159,Hybrid,156.9,34500
BMW,1 Series,2019,2,Semi-Auto,10275,Petrol,47.9,19999
BMW,1 Series,2019,2,Semi-Auto,14574,Diesel,51.4,28500
BMW,3 Series,2017,2,Semi-Auto,43137,Hybrid,134.5,20995
BMW,2 Series,2019,1.5,Semi-Auto,13125,Petrol,40.9,18995
BMW,1 Series,2014,1.6,Manual,74014,Petrol,50.4,9799
BMW,3 Series,2017,2,Manual,106979,Diesel,68.9,11499
BMW,1 Series,2017,3,Semi-Auto,48548,Petrol,39.8,19950
BMW,2 Series,2017,2,Semi-Auto,54757,Diesel,65.7,17110
BMW,4 Series,2018,2,Automatic,43023,Diesel,65.7,19370
BMW,3 Series,2014,2,Manual,81753,Diesel,61.4,10800
BMW,4 Series,2019,3,Semi-Auto,11742,Petrol,41.5,27790
BMW,5 Series,2019,2,Automatic,23396,Diesel,65.7,27990
BMW,X5,2019,3,Semi-Auto,11976,Petrol,27.2,52490
BMW,X1,2020,2,Semi-Auto,159,Diesel,47.9,31825
BMW,X5,2019,3,Semi-Auto,5232,Diesel,37.7,49490
BMW,1 Series,2019,2,Semi-Auto,2182,Diesel,50.4,25999
BMW,X1,2019,2,Semi-Auto,11799,Diesel,60.1,25990
BMW,3 Series,2019,2,Semi-Auto,12880,Petrol,40.4,34990
BMW,1 Series,2016,1.5,Automatic,54938,Diesel,68.9,13500
BMW,3 Series,2016,3,Automatic,73626,Diesel,56.5,16100
BMW,X3,2016,3,Semi-Auto,36523,Diesel,47.9,22450
BMW,4 Series,2016,2,Manual,29364,Petrol,46.3,17144
BMW,4 Series,2017,2,Semi-Auto,23274,Diesel,65.7,19494
BMW,M5,2016,4.4,Semi-Auto,79950,Petrol,28.5,25999
BMW,1 Series,2013,2,Manual,96532,Diesel,62.8,9995
BMW,2 Series,2018,2,Semi-Auto,28594,Diesel,62.8,17745
BMW,5 Series,2017,3,Semi-Auto,34816,Diesel,53.3,28735
BMW,1 Series,2017,1.5,Manual,24959,Petrol,53.3,13888
BMW,X1,2019,2,Automatic,1609,Diesel,50.4,30555
BMW,3 Series,2019,2,Semi-Auto,10006,Petrol,42.2,25490
BMW,3 Series,2019,2,Semi-Auto,11882,Petrol,41.5,26490
BMW,X1,2019,1.5,Automatic,9881,Petrol,46.3,21850
BMW,2 Series,2017,2,Semi-Auto,49055,Diesel,55.4,17990
BMW,3 Series,2019,2,Automatic,21522,Diesel,52.3,29990
BMW,X6,2016,3,Semi-Auto,50820,Diesel,47.1,28950
BMW,3 Series,2017,2,Semi-Auto,76027,Diesel,64.2,15500
BMW,1 Series,2018,1.5,Semi-Auto,73448,Diesel,72.4,12200
BMW,4 Series,2019,2,Semi-Auto,14207,Petrol,48.7,24990
BMW,X3,2016,2,Semi-Auto,45391,Diesel,54.3,21990
BMW,3 Series,2017,2,Semi-Auto,52889,Diesel,68.9,13995
BMW,2 Series,2019,1.5,Automatic,16,Hybrid,113,25480
BMW,X5,2019,3,Semi-Auto,10360,Diesel,37.7,48990
BMW,2 Series,2017,1.5,Semi-Auto,32180,Petrol,50.4,18990
BMW,1 Series,2017,1.5,Semi-Auto,42679,Petrol,55.5,14990
BMW,3 Series,2019,2,Semi-Auto,17033,Diesel,55.4,21990
BMW,1 Series,2019,1.5,Manual,16,Petrol,44.1,23990
BMW,X3,2019,3,Automatic,6373,Petrol,24.8,53990
BMW,X2,2019,2,Automatic,14774,Petrol,39.8,27990
BMW,2 Series,2019,1.5,Semi-Auto,3442,Petrol,53.3,20990
BMW,3 Series,2019,2,Automatic,4150,Diesel,52.3,30990
BMW,X5,2019,3,Automatic,13413,Diesel,37.7,48990
BMW,3 Series,2019,3,Automatic,16135,Diesel,43.5,41990
BMW,4 Series,2018,2,Semi-Auto,28306,Petrol,48.7,23990
BMW,5 Series,2017,3,Semi-Auto,78653,Diesel,53.3,25990
BMW,5 Series,2017,2,Semi-Auto,39894,Diesel,65.7,21790
BMW,X1,2017,2,Semi-Auto,49673,Diesel,57.6,18995
BMW,3 Series,2016,2,Semi-Auto,35454,Diesel,62.8,16995
BMW,5 Series,2015,3,Semi-Auto,58246,Diesel,50.4,18495
BMW,1 Series,2013,2,Manual,90698,Diesel,58.9,9995
BMW,1 Series,2017,2,Manual,35589,Diesel,68.9,13995
BMW,5 Series,2013,2,Semi-Auto,140718,Diesel,56.5,10000
BMW,i8,2017,1.5,Automatic,16077,Hybrid,134.5,59950
BMW,3 Series,2020,2,Semi-Auto,7250,Diesel,52.3,30990
BMW,1 Series,2020,2,Semi-Auto,5068,Petrol,34.5,31990
BMW,3 Series,2018,2,Manual,3957,Petrol,47.9,19990
BMW,4 Series,2019,3,Semi-Auto,15202,Petrol,41.5,29990
BMW,2 Series,2015,3,Semi-Auto,57924,Petrol,37.2,17490
BMW,X1,2018,2,Semi-Auto,36949,Diesel,60.1,21000
BMW,1 Series,2016,2,Automatic,18520,Diesel,70.6,13800
BMW,X1,2016,2,Automatic,20988,Diesel,57.6,19000
BMW,5 Series,2019,2,Semi-Auto,12125,Petrol,46.3,30500
BMW,3 Series,2016,2,Automatic,48412,Petrol,46.3,19490
BMW,X5,2017,3,Automatic,63705,Diesel,47.1,32990
BMW,5 Series,2017,2,Semi-Auto,47116,Diesel,60.1,23990
BMW,5 Series,2017,2,Semi-Auto,52238,Diesel,60.1,22490
BMW,5 Series,2016,2,Semi-Auto,41894,Diesel,68.9,16490
BMW,3 Series,2019,2,Semi-Auto,14076,Petrol,44.8,21790
BMW,X1,2017,2,Semi-Auto,77232,Diesel,57.6,19995
BMW,6 Series,2018,3,Semi-Auto,16492,Diesel,49.6,28990
BMW,4 Series,2019,3,Semi-Auto,9273,Petrol,39.2,33990
BMW,1 Series,2019,2,Semi-Auto,17290,Diesel,67.3,18990
BMW,3 Series,2019,2,Semi-Auto,12103,Petrol,41.5,26990
BMW,4 Series,2019,2,Semi-Auto,18592,Petrol,46.3,25990
BMW,M4,2020,3,Semi-Auto,11,Petrol,32.5,49490
BMW,2 Series,2020,2,Semi-Auto,14,Petrol,47.9,23990
BMW,3 Series,2020,2,Semi-Auto,18,Petrol,40.4,31990
BMW,Z4,2020,2,Semi-Auto,14,Petrol,38.7,31990
BMW,Z4,2020,2,Semi-Auto,16,Petrol,37.2,33990
BMW,X3,2019,2,Semi-Auto,9113,Diesel,54.3,36500
BMW,M4,2019,3,Semi-Auto,1725,Petrol,34,51000
BMW,X3,2019,2,Automatic,272,Diesel,54.3,42000
BMW,4 Series,2016,3,Automatic,63932,Petrol,37.2,20942
BMW,4 Series,2019,2,Semi-Auto,15697,Diesel,65.7,27992
BMW,X6,2019,3,Semi-Auto,4360,Petrol,26.4,66281
BMW,X3,2019,2,Semi-Auto,4608,Diesel,54.3,36000
BMW,X3,2019,2,Automatic,11017,Diesel,54.3,35000
BMW,X1,2019,1.5,Manual,2840,Petrol,51.4,24500
BMW,M5,2019,4.4,Automatic,10568,Petrol,24.1,70000
BMW,1 Series,2017,2,Semi-Auto,73338,Diesel,61.4,16000
BMW,3 Series,2019,2,Semi-Auto,34,Diesel,70.6,23500
BMW,4 Series,2015,2,Semi-Auto,106923,Diesel,65.7,14282
BMW,3 Series,2014,3,Semi-Auto,49641,Diesel,52.3,20412
BMW,X1,2017,2,Semi-Auto,32343,Diesel,57.6,20995
BMW,X1,2019,2,Semi-Auto,4661,Petrol,35.3,27672
BMW,2 Series,2019,1.5,Manual,3212,Petrol,42.8,19543
BMW,X7,2019,3,Semi-Auto,2414,Diesel,33.6,64999
BMW,3 Series,2015,3,Semi-Auto,65073,Diesel,51.4,18981
BMW,i3,2017,0,Automatic,45324,Hybrid,470.8,23751
BMW,3 Series,2018,2,Automatic,18502,Diesel,62.8,20706
BMW,5 Series,2018,3,Automatic,21948,Diesel,51.4,34502
BMW,2 Series,2019,1.5,Semi-Auto,14664,Petrol,50.4,20512
BMW,3 Series,2019,3,Semi-Auto,7514,Petrol,34.9,41513
BMW,3 Series,2014,2,Manual,80611,Diesel,56.5,15981
BMW,3 Series,2019,2,Manual,18827,Diesel,54.3,27781
BMW,X1,2017,2,Semi-Auto,39475,Diesel,55.4,19981
BMW,M2,2019,3,Automatic,4722,Petrol,29.1,49999
BMW,2 Series,2018,1.5,Manual,25219,Petrol,47.1,20981
BMW,3 Series,2017,3,Semi-Auto,48260,Petrol,41.5,22981
BMW,1 Series,2017,1.5,Manual,71481,Petrol,52.3,15981
BMW,5 Series,2015,2,Manual,42405,Diesel,52.3,17500
BMW,4 Series,2019,2,Semi-Auto,4410,Diesel,60.1,29000
BMW,5 Series,2019,2,Semi-Auto,6769,Petrol,36.2,27500
BMW,M3,2018,3,Semi-Auto,16447,Petrol,34,42202
BMW,X6,2018,3,Semi-Auto,12117,Diesel,40.9,40322
BMW,X5,2017,3,Automatic,62751,Diesel,47.1,31992
BMW,1 Series,2016,3,Manual,37231,Petrol,35.3,18402
BMW,X4,2014,2,Semi-Auto,67213,Diesel,54.3,20572
BMW,5 Series,2017,2,Semi-Auto,37194,Diesel,62.8,20995
BMW,2 Series,2017,1.5,Semi-Auto,40630,Petrol,51.4,16962
BMW,2 Series,2019,2,Manual,4368,Diesel,61.4,26991
BMW,M4,2019,3,Automatic,2359,Petrol,34,49999
BMW,1 Series,2019,1.5,Automatic,27190,Petrol,54.3,18380
BMW,4 Series,2016,3,Semi-Auto,30207,Diesel,49.6,22932
BMW,4 Series,2019,3,Automatic,11850,Petrol,41.5,29676
BMW,3 Series,2017,2,Manual,55811,Diesel,60.1,17182
BMW,X1,2019,2,Semi-Auto,5363,Diesel,50.4,29999
BMW,2 Series,2019,2,Semi-Auto,11154,Petrol,50.4,23230
BMW,4 Series,2019,2,Automatic,9654,Diesel,60.1,29840
BMW,5 Series,2019,2,Semi-Auto,11416,Petrol,50.4,27500
BMW,X1,2017,2,Semi-Auto,56420,Diesel,57.6,18500
BMW,1 Series,2016,2,Manual,48756,Diesel,68.9,12000
BMW,X1,2020,2,Semi-Auto,14,Petrol,47.9,29000
BMW,Z4,2020,2,Semi-Auto,8,Petrol,37.2,35000
BMW,X2,2020,2,Semi-Auto,16,Petrol,39.2,27500
BMW,4 Series,2020,2,Semi-Auto,209,Petrol,45.6,27500
BMW,4 Series,2020,3,Semi-Auto,18,Diesel,50.4,36000
BMW,X2,2019,2,Semi-Auto,8888,Petrol,34,32000
BMW,1 Series,2019,1.5,Semi-Auto,11565,Diesel,68.9,22500
BMW,2 Series,2017,1.5,Manual,27588,Petrol,55.4,15952
BMW,X6,2017,3,Semi-Auto,27139,Diesel,47.1,33542
BMW,X1,2020,2,Semi-Auto,391,Diesel,36.7,28999
BMW,1 Series,2015,3,Semi-Auto,58745,Petrol,37.7,17962
BMW,8 Series,2020,3,Semi-Auto,243,Diesel,26.7,79991
BMW,X3,2020,3,Semi-Auto,16,Petrol,24.8,69991
BMW,2 Series,2019,2,Automatic,243,Diesel,49.6,23810
BMW,2 Series,2019,1.5,Manual,243,Petrol,42.8,19870
BMW,1 Series,2019,1.5,Automatic,7660,Petrol,42.8,21340
BMW,4 Series,2019,2,Automatic,243,Diesel,60.1,25374
BMW,2 Series,2019,2,Semi-Auto,6920,Petrol,48.7,24230
BMW,1 Series,2019,1.5,Manual,8684,Petrol,41.5,22890
BMW,2 Series,2019,1.5,Manual,8989,Petrol,52.3,21980
BMW,5 Series,2019,2,Automatic,11905,Petrol,50.4,28200
BMW,1 Series,2019,2,Automatic,12695,Petrol,34.5,30160
BMW,3 Series,2019,2,Automatic,9223,Petrol,42.2,27130
BMW,1 Series,2019,1.5,Manual,7578,Petrol,41.5,22280
BMW,2 Series,2019,3,Automatic,17446,Petrol,39.8,26496
BMW,1 Series,2019,3,Semi-Auto,6711,Petrol,39.8,25500
BMW,2 Series,2017,1.5,Semi-Auto,8045,Petrol,53.3,16999
BMW,3 Series,2017,2,Semi-Auto,45958,Diesel,64.2,18999
BMW,X3,2020,2,Semi-Auto,2228,Hybrid,5.5,47000
BMW,1 Series,2019,1.5,Manual,13746,Diesel,70.6,22750
BMW,1 Series,2019,2,Manual,15036,Diesel,65.7,22750
BMW,X5,2020,4.4,Semi-Auto,2309,Petrol,23.2,65000
BMW,3 Series,2019,2,Automatic,12388,Diesel,48.7,38500
BMW,3 Series,2019,2,Automatic,185,Diesel,49.6,37000
BMW,X7,2019,3,Semi-Auto,9115,Diesel,31.4,71000
BMW,2 Series,2015,2,Semi-Auto,25861,Diesel,61.4,14750
BMW,Z4,2019,2,Semi-Auto,698,Petrol,38.7,33500
BMW,X1,2016,2,Semi-Auto,41477,Diesel,56.5,20999
BMW,X3,2017,2,Semi-Auto,63042,Diesel,54.3,20999
BMW,5 Series,2016,2,Semi-Auto,42009,Diesel,65.7,15495
BMW,3 Series,2019,2,Semi-Auto,8045,Diesel,52.3,28999
BMW,3 Series,2019,2,Semi-Auto,8294,Diesel,52.3,27999
BMW,Z4,2019,3,Semi-Auto,7379,Petrol,33.2,35995
BMW,3 Series,2020,2,Semi-Auto,917,Petrol,43.5,26999
BMW,5 Series,2015,2,Semi-Auto,115471,Diesel,62.8,11950
BMW,4 Series,2016,2,Semi-Auto,55477,Diesel,65.7,17127
BMW,3 Series,2017,3,Automatic,76329,Diesel,56.5,16840
BMW,2 Series,2016,2,Manual,39356,Diesel,65.7,12347
BMW,X3,2019,2,Semi-Auto,10777,Diesel,54.3,35750
BMW,X3,2019,2,Automatic,7186,Diesel,54.3,35750
BMW,1 Series,2017,2,Manual,64099,Diesel,62.8,15000
BMW,3 Series,2018,3,Semi-Auto,5715,Diesel,53.3,24250
BMW,X2,2019,2,Automatic,4233,Petrol,34,32000
BMW,X5,2019,3,Semi-Auto,10014,Diesel,36.7,47500
BMW,X3,2019,3,Automatic,3554,Petrol,24.8,54000
BMW,4 Series,2016,2,Semi-Auto,53200,Diesel,65.7,17500
BMW,5 Series,2019,2,Semi-Auto,8045,Hybrid,156.9,36499
BMW,3 Series,2020,3,Semi-Auto,8045,Diesel,47.9,35999
BMW,4 Series,2018,2,Semi-Auto,6436,Diesel,58.9,27995
BMW,4 Series,2014,2,Semi-Auto,39660,Petrol,44.8,13950
BMW,4 Series,2018,2,Semi-Auto,35832,Diesel,60.1,20400
BMW,1 Series,2016,2,Semi-Auto,60173,Diesel,67.3,13850
BMW,2 Series,2017,1.5,Semi-Auto,32478,Petrol,50.4,14340
BMW,6 Series,2016,3,Automatic,75861,Diesel,49.6,20610
BMW,1 Series,2017,3,Semi-Auto,29984,Petrol,39.8,20750
BMW,2 Series,2018,3,Semi-Auto,26568,Petrol,39.8,23750
BMW,X1,2014,2,Manual,47284,Diesel,51.4,10422
BMW,3 Series,2020,2,Semi-Auto,5551,Petrol,40.4,31990
BMW,X3,2020,2,Semi-Auto,5221,Hybrid,5.5,42990
BMW,1 Series,2019,1.5,Semi-Auto,2399,Petrol,43.5,23995
BMW,1 Series,2019,2,Manual,2525,Diesel,70.6,22995
BMW,3 Series,2019,2,Semi-Auto,20751,Diesel,52.3,27495
BMW,6 Series,2019,2,Semi-Auto,4883,Diesel,44.1,31999
BMW,X6,2019,3,Semi-Auto,6436,Petrol,26.4,63999
BMW,X2,2020,2,Semi-Auto,8045,Diesel,47.9,28999
BMW,X7,2020,3,Semi-Auto,6436,Diesel,33.6,64999
BMW,2 Series,2020,2,Semi-Auto,8045,Diesel,48.7,29999
BMW,2 Series,2019,1.5,Semi-Auto,9192,Petrol,50.4,22999
BMW,X1,2017,2,Semi-Auto,40246,Diesel,57.6,20990
BMW,X3,2020,3,Semi-Auto,3691,Diesel,36.7,40990
BMW,2 Series,2017,2,Automatic,27353,Petrol,48.7,14990
BMW,X5,2020,3,Semi-Auto,10981,Diesel,37.7,53990
BMW,3 Series,2019,3,Semi-Auto,12590,Petrol,34.9,41990
BMW,Z4,2020,2,Semi-Auto,7763,Petrol,38.7,31990
BMW,3 Series,2019,2,Semi-Auto,9443,Diesel,52.3,32990
BMW,3 Series,2020,3,Semi-Auto,4656,Petrol,33.6,43990
BMW,7 Series,2019,3,Semi-Auto,12092,Diesel,42.2,46990
BMW,2 Series,2019,1.5,Semi-Auto,8045,Petrol,40.9,23999
BMW,X1,2018,1.5,Manual,4425,Petrol,40.9,21999
BMW,5 Series,2019,3,Semi-Auto,4381,Diesel,53.3,37995
BMW,4 Series,2020,2,Semi-Auto,32,Diesel,65.7,28300
BMW,4 Series,2020,2,Semi-Auto,60,Petrol,48.7,26500
BMW,4 Series,2020,2,Semi-Auto,195,Petrol,48.7,28995
BMW,2 Series,2020,1.5,Semi-Auto,8045,Petrol,50.4,22999
BMW,X3,2020,2,Semi-Auto,3218,Hybrid,5.5,53995
BMW,3 Series,2019,2,Semi-Auto,6436,Diesel,52.3,28995
BMW,3 Series,2018,2,Manual,23934,Petrol,47.9,19999
BMW,2 Series,2017,1.5,Automatic,20822,Hybrid,141.2,18490
BMW,1 Series,2016,2,Manual,54350,Diesel,68.9,11990
BMW,6 Series,2017,3,Semi-Auto,41794,Diesel,51.4,23990
BMW,2 Series,2016,2,Semi-Auto,44222,Diesel,60.1,17490
BMW,3 Series,2017,3,Semi-Auto,38938,Diesel,53.3,22790
BMW,3 Series,2020,2,Semi-Auto,5632,Petrol,42.2,27492
BMW,1 Series,2019,1.5,Manual,11535,Diesel,72.4,16450
BMW,3 Series,2019,2,Automatic,7998,Diesel,52.3,26000
BMW,3 Series,2019,2,Semi-Auto,13126,Petrol,42.2,25000
BMW,2 Series,2020,3,Semi-Auto,16,Petrol,39.8,29500
BMW,X1,2017,2,Semi-Auto,32936,Diesel,57.6,22495
BMW,3 Series,2016,3,Semi-Auto,54926,Diesel,49.6,21499
BMW,4 Series,2016,2,Semi-Auto,26082,Diesel,65.7,20999
BMW,1 Series,2019,1.5,Manual,9945,Petrol,52.3,19895
BMW,M4,2018,3,Semi-Auto,14039,Petrol,33.6,53999
BMW,2 Series,2019,2,Semi-Auto,6243,Petrol,47.9,22999
BMW,3 Series,2019,3,Automatic,13532,Diesel,53.3,27490
BMW,2 Series,2019,1.5,Manual,11854,Petrol,40.4,18500
BMW,2 Series,2019,1.5,Automatic,11334,Hybrid,148.7,21450
BMW,X2,2019,2,Semi-Auto,9792,Petrol,36.2,28950
BMW,X1,2019,1.5,Automatic,25113,Petrol,46.3,25990
BMW,2 Series,2017,3,Semi-Auto,19149,Petrol,39.8,24500
BMW,2 Series,2016,2,Semi-Auto,32491,Diesel,57.6,14500
BMW,M3,2017,3,Semi-Auto,34482,Petrol,34,37970
BMW,4 Series,2018,2,Semi-Auto,22130,Petrol,48.7,21750
BMW,4 Series,2014,2,Semi-Auto,63187,Petrol,44.1,14550
BMW,1 Series,2017,3,Semi-Auto,35398,Petrol,39.8,20995
BMW,3 Series,2017,3,Automatic,43963,Diesel,51.4,19250
BMW,X1,2013,2,Semi-Auto,77325,Diesel,52.3,10999
BMW,X1,2019,1.5,Semi-Auto,7804,Petrol,46.3,25996
BMW,2 Series,2019,1.5,Automatic,21216,Hybrid,148.7,21250
BMW,2 Series,2019,1.5,Automatic,16441,Hybrid,148.7,21785
BMW,5 Series,2019,2,Semi-Auto,14203,Hybrid,156.9,32000
BMW,2 Series,2019,1.5,Automatic,14772,Hybrid,148.7,21450
BMW,4 Series,2018,3,Automatic,45636,Petrol,41.5,24450
BMW,3 Series,2017,3,Semi-Auto,26328,Petrol,41.5,25490
BMW,1 Series,2018,3,Semi-Auto,25578,Petrol,32.5,25995
BMW,2 Series,2019,2,Semi-Auto,8380,Petrol,47.9,24999
BMW,1 Series,2018,3,Semi-Auto,19448,Petrol,39.8,23499
BMW,2 Series,2019,2,Semi-Auto,5712,Diesel,64.2,24444
BMW,5 Series,2015,3,Semi-Auto,62260,Diesel,53.3,17999
BMW,2 Series,2019,1.5,Semi-Auto,8045,Petrol,40.9,23999
BMW,2 Series,2019,3,Semi-Auto,9205,Petrol,38.2,28995
BMW,5 Series,2019,2,Automatic,9654,Diesel,60.1,30000
BMW,5 Series,2019,2,Automatic,9654,Petrol,46.3,30000
BMW,5 Series,2016,3,Semi-Auto,74605,Diesel,50.4,20000
BMW,1 Series,2016,2,Semi-Auto,33789,Diesel,61.4,17000
BMW,5 Series,2020,2,Semi-Auto,8045,Hybrid,49.6,34999
BMW,4 Series,2020,2,Semi-Auto,6436,Diesel,65.7,33999
BMW,2 Series,2016,2,Semi-Auto,36658,Diesel,62.8,17000
BMW,X2,2019,1.5,Semi-Auto,4180,Petrol,42.2,24450
BMW,X2,2019,2,Automatic,9673,Diesel,61.4,27750
BMW,4 Series,2019,2,Automatic,121,Petrol,45.6,27950
BMW,X3,2019,2,Automatic,8045,Diesel,54.3,33750
BMW,X2,2019,2,Automatic,13599,Diesel,58.9,27950
BMW,X3,2019,2,Automatic,12011,Diesel,54.3,34000
BMW,4 Series,2015,2,Semi-Auto,72405,Petrol,44.1,16990
BMW,5 Series,2020,2,Semi-Auto,14,Petrol,50.4,29000
BMW,8 Series,2019,3,Semi-Auto,19,Diesel,39.8,57000
BMW,3 Series,2019,2,Semi-Auto,19006,Petrol,41.5,26500
BMW,3 Series,2017,2,Semi-Auto,32127,Hybrid,134.5,21000
BMW,X6,2020,3,Semi-Auto,15466,Diesel,34.9,55500
BMW,4 Series,2020,2,Semi-Auto,16,Diesel,60.1,30000
BMW,X5,2019,3,Automatic,15026,Diesel,37.7,44000
BMW,2 Series,2017,2,Semi-Auto,31794,Diesel,68.9,14999
BMW,3 Series,2017,3,Semi-Auto,27874,Diesel,51.4,21999
BMW,X4,2020,3,Semi-Auto,6436,Diesel,40.9,46999
BMW,X1,2020,2,Semi-Auto,8045,Diesel,47.9,34999
BMW,X1,2020,2,Semi-Auto,4827,Diesel,52.3,34999
BMW,M4,2020,3,Semi-Auto,4827,Petrol,28.5,59999
BMW,3 Series,2018,2,Semi-Auto,20100,Diesel,64.2,22799
BMW,2 Series,2017,3,Semi-Auto,43715,Petrol,39.8,22152
BMW,7 Series,2019,3,Semi-Auto,10484,Diesel,44.8,48912
BMW,4 Series,2019,2,Semi-Auto,5022,Petrol,45.6,29882
BMW,X3,2013,2,Semi-Auto,117058,Diesel,50.4,13991
BMW,X1,2017,2,Semi-Auto,72405,Diesel,57.6,18661
BMW,3 Series,2016,2,Semi-Auto,52867,Diesel,64.2,16991
BMW,X3,2018,3,Automatic,10883,Petrol,34.5,36186
BMW,1 Series,2019,1.5,Manual,8045,Petrol,41.5,22895
BMW,i3,2017,0,Automatic,6397,Hybrid,470.8,22999
BMW,X1,2014,2,Semi-Auto,82836,Diesel,52.3,10792
BMW,X1,2017,2,Semi-Auto,14603,Petrol,44.8,23082
BMW,X2,2019,2,Semi-Auto,8499,Petrol,39.8,28551
BMW,3 Series,2019,2,Semi-Auto,13371,Diesel,52.3,26991
BMW,4 Series,2019,2,Semi-Auto,10393,Diesel,58.9,25771
BMW,4 Series,2019,2,Semi-Auto,3672,Petrol,44.8,25881
BMW,1 Series,2017,1.5,Semi-Auto,14142,Petrol,55.5,15792
BMW,4 Series,2018,2,Semi-Auto,27514,Diesel,60.1,21712
BMW,X3,2019,2,Semi-Auto,21834,Diesel,54.3,31551
BMW,2 Series,2019,2,Semi-Auto,9738,Petrol,47.9,24352
BMW,3 Series,2019,2,Semi-Auto,512,Petrol,40.4,36532
BMW,1 Series,2019,1.5,Semi-Auto,11638,Diesel,68.9,19812
BMW,3 Series,2015,2,Semi-Auto,64876,Diesel,58.9,14995
BMW,6 Series,2019,2,Semi-Auto,9784,Diesel,42.2,32785
BMW,7 Series,2020,3,Semi-Auto,8045,Diesel,42.2,52999
BMW,5 Series,2019,2,Semi-Auto,11987,Hybrid,156.9,34995
BMW,3 Series,2019,2,Automatic,8045,Diesel,49.6,33995
BMW,2 Series,2019,2,Automatic,2011,Diesel,65.7,26910
BMW,5 Series,2019,2,Automatic,1931,Diesel,62.8,31460
BMW,4 Series,2019,2,Semi-Auto,4888,Diesel,65.7,25070
BMW,1 Series,2016,2,Semi-Auto,23927,Diesel,67.3,15722
BMW,X1,2017,2,Semi-Auto,20219,Diesel,60.1,19532
BMW,X4,2019,3,Semi-Auto,11836,Diesel,40.9,38495
BMW,2 Series,2019,2,Semi-Auto,3778,Diesel,64.2,25995
BMW,X2,2019,2,Semi-Auto,7868,Diesel,58.9,31310
BMW,1 Series,2019,2,Automatic,11765,Petrol,34.5,30200
BMW,X4,2019,2,Automatic,15963,Diesel,42.8,38150
BMW,X5,2019,3,Automatic,15792,Diesel,37.7,47162
BMW,X2,2020,2,Semi-Auto,2841,Diesel,58.9,33400
BMW,X5,2014,2,Automatic,48949,Diesel,48.7,22991
BMW,X1,2014,2,Semi-Auto,73485,Petrol,38.7,15842
BMW,3 Series,2016,2,Semi-Auto,54357,Diesel,60.1,18331
BMW,1 Series,2015,1.5,Semi-Auto,24457,Diesel,78.5,13442
BMW,X1,2018,1.5,Manual,25580,Petrol,51.4,19551
BMW,X1,2019,2,Semi-Auto,193,Diesel,36.7,27991
BMW,3 Series,2018,2,Semi-Auto,24178,Diesel,64.2,21991
BMW,3 Series,2018,2,Semi-Auto,37813,Petrol,46.3,20000
BMW,2 Series,2019,1.5,Automatic,14002,Hybrid,148.7,21450
BMW,3 Series,2017,3,Semi-Auto,46548,Diesel,49.6,25000
BMW,4 Series,2017,3,Semi-Auto,43062,Petrol,41.5,24999
BMW,5 Series,2019,2,Semi-Auto,16690,Diesel,65.7,29999
BMW,4 Series,2019,2,Semi-Auto,13250,Petrol,48.7,28295
BMW,1 Series,2018,3,Semi-Auto,28146,Petrol,39.8,23999
BMW,3 Series,2018,2,Semi-Auto,27516,Petrol,48.7,20999
BMW,X3,2017,2,Semi-Auto,36603,Diesel,54.3,25999
BMW,1 Series,2016,1.5,Manual,23096,Diesel,78.5,12895
BMW,X1,2017,2,Semi-Auto,25730,Diesel,55.4,23995
BMW,4 Series,2015,2,Semi-Auto,56798,Diesel,58.9,16991
BMW,5 Series,2019,2,Semi-Auto,11493,Petrol,50.4,25551
BMW,5 Series,2019,2,Semi-Auto,15496,Petrol,36.2,29441
BMW,X3,2019,2,Automatic,13870,Diesel,54.3,34510
BMW,X5,2019,3,Automatic,24,Diesel,37.7,54991
BMW,4 Series,2020,2,Semi-Auto,16,Diesel,60.1,31450
BMW,4 Series,2019,2,Automatic,3218,Diesel,60.1,28750
BMW,X1,2019,2,Automatic,9654,Petrol,39.2,27000
BMW,X3,2019,2,Semi-Auto,56,Diesel,54.3,34750
BMW,2 Series,2019,1.5,Automatic,13009,Hybrid,148.7,21450
BMW,5 Series,2016,2,Semi-Auto,31244,Petrol,47.1,18990
BMW,X3,2017,2,Semi-Auto,31886,Diesel,54.3,25950
BMW,X2,2019,2,Semi-Auto,1046,Petrol,39.2,31991
BMW,X2,2019,2,Semi-Auto,6277,Petrol,38.7,28991
BMW,X3,2019,2,Semi-Auto,2990,Diesel,54.3,38990
BMW,1 Series,2019,2,Semi-Auto,3144,Diesel,48.7,31771
BMW,X1,2019,1.5,Semi-Auto,15602,Petrol,39.8,24712
BMW,X1,2019,1.5,Semi-Auto,19340,Petrol,46.3,23652
BMW,1 Series,2019,2,Semi-Auto,4002,Diesel,70.6,24762
